// For each schedule (Northwood, North Holland etc) we have a set of numbers that controls the ped densities.
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
BANNING
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
BAYTREE_CANYON
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
BURTON
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
Chamberlain
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
CHUMASH
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
COUNTRYSIDE
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
CULT
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
CYPRESS_FLATS
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
DAVIS
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
EAST_LOS_SANTOS
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
EL_BURRO
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
ELYSIAN_ISLAND
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
DEL_PERRO
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
Del_Perro_Beach
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
DEL_PERRO_PROM
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
DOWN_TOWN
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
END_POP_SCHEDULE

////////////////////////////////////////////////////////////////////
POP_SCHEDULE:
Downtown_Vinewood
// Weekday
//
//  #Peds  #Scenario #Cars  #prkdcrs #lowprkdcrs    PercCopCars PercCopPed  MaxScenPeds MaxScenVehs MaxPreAssignedParked
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
      50     100        85      20         30           1           1           3          4                   1           peds  ARMY 200  cars  VEH_BIKES 100
